#Annotated with Bakta (v1.6.1): https://github.com/oschwengers/bakta
#Database (v4.0): https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_8	cds	105064	105843	+	KKIFNO_00495		Las17-binding protein actin regulator	RefSeq:WP_014233653.1, SO:0001217, UniParc:UPI000243B890, UniRef:UniRef100_A0A1B1EHK6, UniRef:UniRef50_A0A1B1EHK6, UniRef:UniRef90_A0A1B1EHK6
contig_8	cds	105967	106773	+	KKIFNO_00500		LuxR family transcriptional regulator	RefSeq:WP_020334435.1, SO:0001217, UniParc:UPI0003573E9E, UniRef:UniRef100_UPI0003573E9E, UniRef:UniRef50_A7N4W1, UniRef:UniRef90_A0A1B1EHB1
contig_8	cds	106855	108108	+	KKIFNO_00505	tyrS	tyrosine--tRNA ligase	RefSeq:WP_020334434.1, SO:0001217, UniParc:UPI0003570BAB, UniRef:UniRef100_UPI0003570BAB, UniRef:UniRef50_A0A1B1EHB6, UniRef:UniRef90_A0A1B1EHB6
contig_8	cds	108204	109238	-	KKIFNO_00510	potD	spermidine/putrescine ABC transporter substrate-binding protein PotD	RefSeq:WP_020334433.1, SO:0001217, UniParc:UPI000356F64B, UniRef:UniRef100_UPI000356F64B, UniRef:UniRef50_A0A109X154, UniRef:UniRef90_A0A1B1EHE5
contig_8	cds	109447	110328	+	KKIFNO_00515		transcriptional regulator	RefSeq:WP_014233649.1, SO:0001217, UniParc:UPI000243B88C, UniRef:UniRef100_A0A1B1EHG7, UniRef:UniRef50_D0XF50, UniRef:UniRef90_A0A1B1EHG7
contig_8	cds	110433	111515	+	KKIFNO_00520		efflux RND transporter periplasmic adaptor subunit	RefSeq:WP_020334432.1, SO:0001217, UniParc:UPI000356F9F6, UniRef:UniRef100_UPI000356F9F6, UniRef:UniRef50_D0XF51, UniRef:UniRef90_A0A1B1EHB4
contig_8	cds	111526	114588	+	KKIFNO_00525	acrB	transporter	COG:COG0841, COG:V, RefSeq:WP_020334431.1, SO:0001217, UniParc:UPI000357716D, UniRef:UniRef100_UPI000357716D, UniRef:UniRef50_A0A220UMK4, UniRef:UniRef90_Q87J90
contig_8	cds	114585	116075	+	KKIFNO_00530		efflux transporter outer membrane subunit	RefSeq:WP_020334430.1, SO:0001217, UniParc:UPI0003572D72, UniRef:UniRef100_UPI0003572D72, UniRef:UniRef50_A0A0J8VDF3, UniRef:UniRef90_A0A1B1EHD8
contig_8	cds	116287	116550	+	KKIFNO_00535		hypothetical protein	RefSeq:WP_076633450.1, SO:0001217, UniParc:UPI000413B4EB, UniRef:UniRef100_A0A3B7CZR6, UniRef:UniRef50_A0A2I3CNR2, UniRef:UniRef90_A0A3B7CZR6
contig_8	cds	116746	118320	+	KKIFNO_00540		BCCT transporter	SO:0001217, UniRef:UniRef50_Q87J97, UniRef:UniRef90_A0A3B7D0D3
contig_8	cds	118375	119115	-	KKIFNO_00545	phnR	MFS transporter	RefSeq:WP_020334426.1, SO:0001217, UniParc:UPI0003576540, UniRef:UniRef100_UPI0003576540, UniRef:UniRef50_A0A1E5BH26, UniRef:UniRef90_A0A1B1EHL9
contig_8	cds	119328	120407	+	KKIFNO_00550		ABC transporter substrate-binding protein	RefSeq:WP_020334425.1, SO:0001217, UniParc:UPI000357E1D2, UniRef:UniRef100_UPI000357E1D2, UniRef:UniRef50_A0A2Z4MGU3, UniRef:UniRef90_A0A1B1EHC7
contig_8	cds	120450	121256	+	KKIFNO_00555	ataC	alkaline phosphatase family protein	COG:COG1524, COG:T, RefSeq:WP_020334424.1, SO:0001217, UniParc:UPI000356FF20, UniRef:UniRef100_UPI000356FF20, UniRef:UniRef50_A0A1B9Q7N7, UniRef:UniRef90_A0A2I3CNY5
contig_8	cds	121343	122149	+	KKIFNO_00560		ABC transporter permease	SO:0001217, UniRef:UniRef50_A0A0W8JG47, UniRef:UniRef90_A0A1B1EHF5
contig_8	cds	122149	122937	+	KKIFNO_00565	potC	ABC transporter permease	COG:COG1177, COG:E, RefSeq:WP_020334421.1, SO:0001217, UniParc:UPI000357BC93, UniRef:UniRef100_A0A3B7D9F8, UniRef:UniRef50_G8Q4J4, UniRef:UniRef90_A0A1C7FHS0
contig_8	cds	122934	123953	+	KKIFNO_00570	potA	ABC transporter ATP-binding protein	COG:COG3842, COG:E, RefSeq:WP_020334419.1, SO:0001217, UniParc:UPI0003578C24, UniRef:UniRef100_UPI0003578C24, UniRef:UniRef50_A0A0N1KI80, UniRef:UniRef90_A0A2G4B623
contig_8	cds	123955	124614	+	KKIFNO_00575		HAD-IB family hydrolase	RefSeq:WP_020334418.1, SO:0001217, UniParc:UPI0003579457, UniRef:UniRef100_UPI0003579457, UniRef:UniRef50_A0A1C7FG69, UniRef:UniRef90_A0A1B1EHE1
contig_8	cds	125274	125540	-	KKIFNO_00580		Chemotaxis protein	RefSeq:WP_014233635.1, SO:0001217, UniParc:UPI000243B87E, UniRef:UniRef100_A0A1B1EHE6, UniRef:UniRef50_A0A3A2I3Q7, UniRef:UniRef90_A0A1B1EHE6
contig_8	cds	125842	129000	-	KKIFNO_00585	acrB	acriflavin resistance protein	COG:COG0841, COG:V, RefSeq:WP_020334417.1, SO:0001217, UniParc:UPI000357A092, UniRef:UniRef100_UPI000357A092, UniRef:UniRef50_A0A4P6AMP2, UniRef:UniRef90_A0A1W6UTS1
contig_8	cds	129013	130170	-	KKIFNO_00590	acrA	efflux RND transporter periplasmic adaptor subunit	COG:COG0845, COG:MV, RefSeq:WP_020334416.1, SO:0001217, UniParc:UPI00035827A3, UniRef:UniRef100_UPI00035827A3, UniRef:UniRef50_A0A290TUC6, UniRef:UniRef90_A7N4T3
contig_8	cds	130877	132394	+	KKIFNO_00595		phospholipase D family protein	EC:2.7.8.-, KEGG:K06132, SO:0001217, UniRef:UniRef50_A0A454CUZ2, UniRef:UniRef90_A0A3B7D4A3
contig_8	cds	132443	132913	-	KKIFNO_00600		RNA-binding protein	RefSeq:WP_020334415.1, SO:0001217, UniParc:UPI000356EE6C, UniRef:UniRef100_UPI000356EE6C, UniRef:UniRef50_Q6LKH5, UniRef:UniRef90_A0A1B1EHD6
contig_8	cds	133147	133992	+	KKIFNO_00605		Alkyl-sulf-dimr domain-containing protein	RefSeq:WP_020334414.1, SO:0001217, UniParc:UPI000357F18A, UniRef:UniRef100_A0A1B1EHD7, UniRef:UniRef50_A0A1S2TXE5, UniRef:UniRef90_A0A1B1EHD7
contig_8	cds	134006	134401	+	KKIFNO_00610		DUF2391 domain-containing protein	RefSeq:WP_014233629.1, SO:0001217, UniParc:UPI000243B878, UniRef:UniRef100_A0A1B1EHG5, UniRef:UniRef50_S5T6S1, UniRef:UniRef90_A0A1B1EHG5
contig_8	cds	134410	134841	-	KKIFNO_00615	soxR	redox-sensitive transcriptional activator SoxR	COG:COG0789, COG:K, RefSeq:WP_020334413.1, SO:0001217, UniParc:UPI000357188D, UniRef:UniRef100_UPI000357188D, UniRef:UniRef50_A0A3Q8WGZ7, UniRef:UniRef90_K5USY0
contig_8	cds	134938	136146	+	KKIFNO_00620		MFS transporter	RefSeq:WP_020334412.1, SO:0001217, UniParc:UPI00035782A8, UniRef:UniRef100_UPI00035782A8, UniRef:UniRef50_S6GT96, UniRef:UniRef90_A0A1B1EHD5
contig_8	cds	136230	137618	-	KKIFNO_00625		porin	KEGG:K16077, RefSeq:WP_020334411.1, SO:0001217, UniParc:UPI000357C9BF, UniRef:UniRef100_UPI000357C9BF, UniRef:UniRef50_A0A120L3S5, UniRef:UniRef90_A0A3B7D5A8
contig_8	cds	138283	140307	+	KKIFNO_00630	fusA	elongation factor G	COG:COG0480, COG:J, RefSeq:WP_020334410.1, SO:0001217, UniParc:UPI0003574532, UniRef:UniRef100_UPI0003574532, UniRef:UniRef50_A0A2S3R519, UniRef:UniRef90_A0A454BBL6
contig_8	cds	140377	140571	-	KKIFNO_00635		hypothetical protein	RefSeq:WP_020334409.1, SO:0001217, UniParc:UPI000357B14D, UniRef:UniRef100_UPI000357B14D, UniRef:UniRef50_A0A099MG38, UniRef:UniRef90_A0A0C3E6V9
contig_8	cds	140753	140962	-	KKIFNO_00640		(Na+)-NQR maturation NqrM	KEGG:K05952, RefSeq:WP_020334408.1, SO:0001217, UniParc:UPI000358316F, UniRef:UniRef100_A0A1B1EI31, UniRef:UniRef50_A0A4U1YLQ6, UniRef:UniRef90_A0A1B1EI31
contig_8	cds	140964	141464	-	KKIFNO_00645		dinitrogenase iron-molybdenum cofactor	RefSeq:WP_020334407.1, SO:0001217, UniParc:UPI000357BFA6, UniRef:UniRef100_UPI000357BFA6, UniRef:UniRef50_D0XF90, UniRef:UniRef90_A0A1B1EHP3
contig_8	cds	141461	141751	-	KKIFNO_00650		UPF0251 protein VPA0321	COG:COG1342, COG:R, KEGG:K06933, RefSeq:WP_014233621.1, SO:0001217, UniParc:UPI000243B870, UniRef:UniRef100_A0A1B1EHE8, UniRef:UniRef50_Q87JD1, UniRef:UniRef90_Q87JD1
contig_8	cds	142146	142676	+	KKIFNO_00655		Copper resistance protein NlpE	RefSeq:WP_014233620.1, SO:0001217, UniParc:UPI000243B86F, UniRef:UniRef100_A0A3B7CXJ2, UniRef:UniRef50_E8M6A2, UniRef:UniRef90_A0A1B1EHE9
contig_8	cds	142803	143687	-	KKIFNO_00660		LysR family transcriptional regulator	KEGG:K03566, RefSeq:WP_020334405.1, SO:0001217, UniParc:UPI0003578F38, UniRef:UniRef100_A0A1B1EHH5, UniRef:UniRef50_A7N2K2, UniRef:UniRef90_A0A1B1EHH5
contig_8	cds	143808	144680	+	KKIFNO_00665		EamA family transporter	SO:0001217, UniRef:UniRef50_Q87JD9, UniRef:UniRef90_A0A1B1EHJ4
contig_8	cds	144752	145270	-	KKIFNO_00670		Glycine zipper 2TM domain-containing protein	KEGG:K06077, RefSeq:WP_014233617.1, SO:0001217, UniParc:UPI000243B772, UniRef:UniRef100_A0A3B7D5B8, UniRef:UniRef50_A0A0M0HR48, UniRef:UniRef90_A0A0C3I520
contig_8	cds	145495	145854	-	KKIFNO_00675		acyl-CoA synthetase	RefSeq:WP_014233616.1, SO:0001217, UniParc:UPI000243B771, UniRef:UniRef100_A0A1B1EHG1, UniRef:UniRef50_A8T388, UniRef:UniRef90_A0A0G9M6V6
contig_8	cds	146046	147356	-	KKIFNO_00680	pncB	nicotinate phosphoribosyltransferase	EC:6.3.4.21, KEGG:K00763, RefSeq:WP_024373014.1, SO:0001217, UniParc:UPI000462D388, UniRef:UniRef100_UPI000462D388, UniRef:UniRef50_Q87JE4, UniRef:UniRef90_A0A1B1ELF2
contig_8	cds	147656	148381	+	KKIFNO_00685	yjhB	NUDIX hydrolase	COG:COG1051, COG:F, RefSeq:WP_014233614.1, SO:0001217, UniParc:UPI000243B76F, UniRef:UniRef100_A0A1B1EHG6, UniRef:UniRef50_U3BCM8, UniRef:UniRef90_A8T391
contig_8	cds	148414	149067	+	KKIFNO_00690	pncA	nicotinamidase	COG:COG1335, COG:HR, RefSeq:WP_020334401.1, SO:0001217, UniParc:UPI0003571F55, UniRef:UniRef100_UPI0003571F55, UniRef:UniRef50_U3CG24, UniRef:UniRef90_A0A1B1EHF2
contig_8	cds	149092	149448	+	KKIFNO_00695		glyoxalase family protein	RefSeq:WP_014233612.1, SO:0001217, UniParc:UPI000243B76D, UniRef:UniRef100_A0A3B7D4C3, UniRef:UniRef50_G8PHR5, UniRef:UniRef90_A0A1B1EI38
contig_8	cds	149554	150030	+	KKIFNO_00700	msrA	peptide-methionine (S)-S-oxide reductase	RefSeq:WP_020334400.1, SO:0001217, UniParc:UPI0003572DBA, UniRef:UniRef100_UPI0003572DBA, UniRef:UniRef50_F9DSS0, UniRef:UniRef90_A0A1B1EHQ3
contig_8	cds	150132	151535	-	KKIFNO_00705	eat	ethanolamine permease	KEGG:K16238, RefSeq:WP_020334399.1, SO:0001217, UniParc:UPI000357E698, UniRef:UniRef100_UPI000357E698, UniRef:UniRef50_A0A0N9Y6S3, UniRef:UniRef90_A0A1B1EHG0
contig_8	cds	151547	152425	-	KKIFNO_00710	eutC	ethanolamine ammonia-lyase subunit EutC	RefSeq:WP_020334398.1, SO:0001217, UniParc:UPI000357D348, UniRef:UniRef100_A0A1B1EHF9, UniRef:UniRef50_A0A0T7DDA4, UniRef:UniRef90_A0A1B1EHF9
contig_8	cds	152418	153830	-	KKIFNO_00715		ethanolamine ammonia lyase large subunit	EC:4.3.1.7, KEGG:K03735, RefSeq:WP_014233608.1, SO:0001217, UniParc:UPI000243B769, UniRef:UniRef100_A0A1B1EHI4, UniRef:UniRef50_A0A117E0H1, UniRef:UniRef90_A7JZD2
contig_8	cds	154027	154971	+	KKIFNO_00720		AraC family transcriptional regulator	KEGG:K04033, RefSeq:WP_020334396.1, SO:0001217, UniParc:UPI000357B195, UniRef:UniRef100_UPI000357B195, UniRef:UniRef50_D0X2H8, UniRef:UniRef90_A0A1B1EHL0
contig_8	cds	155044	155406	-	KKIFNO_00725		glyoxalase	RefSeq:WP_020334395.1, SO:0001217, UniParc:UPI000357269D, UniRef:UniRef100_A0A1B1EHF3, UniRef:UniRef50_D2UFX0, UniRef:UniRef90_A0A1B1EHF3
contig_8	cds	155495	156358	-	KKIFNO_00730		LysR family transcriptional regulator	KEGG:K03566, RefSeq:WP_020334394.1, SO:0001217, UniParc:UPI000356E14A, UniRef:UniRef100_UPI000356E14A, UniRef:UniRef50_Q8EJD8, UniRef:UniRef90_A0A1B1EHH1
contig_8	cds	156462	157070	+	KKIFNO_00735		lysine transporter LysE	RefSeq:WP_020334392.1, SO:0001217, UniParc:UPI0003575842, UniRef:UniRef100_UPI0003575842, UniRef:UniRef50_A0A1M5X2L2, UniRef:UniRef90_A0A1B1EHH7
contig_8	cds	157160	158758	-	KKIFNO_00740	groL	chaperonin GroEL	EC:5.6.1.7, GO:0005524, GO:0005737, GO:0016853, GO:0042026, GO:0051082, GO:0140662, RefSeq:WP_020334390.1, SO:0001217, UniParc:UPI0003572D99, UniRef:UniRef100_UPI0003572D99, UniRef:UniRef50_P42383, UniRef:UniRef90_Q87JG6
contig_8	cds	158791	159081	-	KKIFNO_00745	groES2	Co-chaperonin GroES 2	COG:COG0234, COG:O, GO:0005524, GO:0005737, GO:0140662, KEGG:K04078, RefSeq:WP_014233602.1, SO:0001217, UniParc:UPI000243B763, UniRef:UniRef100_A0A1B1EI49, UniRef:UniRef50_P43734, UniRef:UniRef90_Q87JG7
contig_8	cds	159340	159690	+	KKIFNO_00750	pspE	rhodanese-like domain-containing protein	COG:COG0607, COG:P, RefSeq:WP_020334389.1, SO:0001217, UniParc:UPI0003574CCE, UniRef:UniRef100_UPI0003574CCE, UniRef:UniRef50_A0A128F3D0, UniRef:UniRef90_A0A072F5J9
contig_8	cds	159828	160283	-	KKIFNO_00755		hypothetical protein	RefSeq:WP_020334388.1, SO:0001217, UniParc:UPI000356EC00, UniRef:UniRef100_UPI000356EC00, UniRef:UniRef50_A0A822MYK8, UniRef:UniRef90_A0A1B1EHH0
contig_8	cds	160294	161973	-	KKIFNO_00760		LruC domain-containing protein	RefSeq:WP_020334387.1, SO:0001217, UniParc:UPI0003583561, UniRef:UniRef100_UPI0003583561, UniRef:UniRef50_A0A1B1EHG8, UniRef:UniRef90_A0A1B1EHG8
contig_8	cds	162007	162156	+	KKIFNO_00765		hypothetical protein	
contig_8	cds	162208	162609	-	KKIFNO_00770		ADP-ribosylglycohydrolase	COG:COG3791, COG:S, RefSeq:WP_020334386.1, SO:0001217, UniParc:UPI000356FA70, UniRef:UniRef100_UPI000356FA70, UniRef:UniRef50_A7N2Y8, UniRef:UniRef90_A0A0L8TP61
contig_8	cds	162802	163065	-	KKIFNO_00775		DUF3012 domain-containing protein	RefSeq:WP_014233597.1, SO:0001217, UniParc:UPI000243B75E, UniRef:UniRef100_A0A1B1EHM2, UniRef:UniRef50_F9T7D1, UniRef:UniRef90_A0A1B1EHM2
contig_8	cds	163255	164274	-	KKIFNO_00780	fni	type 2 isopentenyl-diphosphate Delta-isomerase	RefSeq:WP_020334385.1, SO:0001217, UniParc:UPI0003577CD9, UniRef:UniRef100_UPI0003577CD9, UniRef:UniRef50_A7IMW3, UniRef:UniRef90_A0A1B1EHG3
contig_8	cds	164485	166293	-	KKIFNO_00785		sodium:proton antiporter	RefSeq:WP_020334384.1, SO:0001217, UniParc:UPI000357228C, UniRef:UniRef100_UPI000357228C, UniRef:UniRef50_N2J5J5, UniRef:UniRef90_Q87JH6
contig_8	cds	166660	169347	+	KKIFNO_00790		DUF2339 domain-containing protein	RefSeq:WP_081041983.1, SO:0001217, UniParc:UPI0009BEEEFF, UniRef:UniRef100_UPI0009BEEEFF, UniRef:UniRef50_Q87JH7, UniRef:UniRef90_A0A3B7CZW0
contig_8	cds	169908	170426	-	KKIFNO_00795	yjhB	DNA mismatch repair protein MutT	COG:COG1051, COG:F, RefSeq:WP_014233593.1, SO:0001217, UniParc:UPI000243B75A, UniRef:UniRef100_A0A1B1EI62, UniRef:UniRef50_A7N794, UniRef:UniRef90_A7N794
contig_8	cds	170673	170933	+	KKIFNO_00800		DUF333 domain-containing protein	RefSeq:WP_024373018.1, SO:0001217, UniParc:UPI0004629D5B, UniRef:UniRef100_UPI0004629D5B, UniRef:UniRef50_U3A078, UniRef:UniRef90_A0A1B1EHS2
contig_8	cds	170930	171058	-	KKIFNO_00805		hypothetical protein	
contig_8	cds	171147	171818	+	KKIFNO_00810		hypothetical protein	RefSeq:WP_014233591.1, SO:0001217, UniParc:UPI000243B758, UniRef:UniRef100_A0A3B7CXM5, UniRef:UniRef50_A7N792, UniRef:UniRef90_A0A1B1EHH9
contig_8	cds	171793	172713	-	KKIFNO_00815		DUF218 domain-containing protein	SO:0001217, UniRef:UniRef50_A7N312, UniRef:UniRef90_A0A3B7D479
contig_8	cds	172794	174164	+	KKIFNO_00820	sdaA	L-serine ammonia-lyase	COG:COG1760, COG:E, RefSeq:WP_014233589.1, SO:0001217, UniParc:UPI000243B756, UniRef:UniRef100_A0A1B1EHL2, UniRef:UniRef50_P16095, UniRef:UniRef90_A7JZ97
contig_8	cds	174288	175157	-	KKIFNO_00825		transcriptional regulator	KEGG:K03566, RefSeq:WP_020334378.1, SO:0001217, UniParc:UPI0003573E1B, UniRef:UniRef100_UPI0003573E1B, UniRef:UniRef50_A7N305, UniRef:UniRef90_A0A1B1EHN3
contig_8	cds	175309	176274	-	KKIFNO_00830		OmpA family	RefSeq:WP_014233587.1, SO:0001217, UniParc:UPI000243B754, UniRef:UniRef100_A0A1B1EHH4, UniRef:UniRef50_A0A2K7SP13, UniRef:UniRef90_A0A1B1EHH4
contig_8	cds	176720	177844	-	KKIFNO_00835	mpaA	Peptidase-M14 domain-containing protein	COG:COG2866, COG:M, RefSeq:WP_020334376.1, SO:0001217, UniParc:UPI000357F825, UniRef:UniRef100_A0A3B7CYX4, UniRef:UniRef50_A0A3D8M917, UniRef:UniRef90_Q87JK3
contig_8	cds	177958	179358	-	KKIFNO_00840		FAD-dependent oxidoreductase	RefSeq:WP_020334375.1, SO:0001217, UniParc:UPI000356F1A0, UniRef:UniRef100_UPI000356F1A0, UniRef:UniRef50_M4U6B2, UniRef:UniRef90_A0A1B1EHJ5
contig_8	cds	179553	180455	-	KKIFNO_00845		multidrug transporter	RefSeq:WP_020334374.1, SO:0001217, UniParc:UPI00035818E7, UniRef:UniRef100_UPI00035818E7, UniRef:UniRef50_A1SY84, UniRef:UniRef90_A0A1B1EHI2
contig_8	cds	180523	181227	-	KKIFNO_00850	phnR	phosphonate utilization transcriptional regulator PhnR	COG:COG2188, COG:K, RefSeq:WP_014233583.1, SO:0001217, UniParc:UPI000243B750, UniRef:UniRef100_A0A3B7D4F6, UniRef:UniRef50_A8TBD5, UniRef:UniRef90_A0A0L8UD26
contig_8	cds	181237	182961	-	KKIFNO_00855	fbpB	putative 2-aminoethylphosphonate ABC transporter permease subunit	COG:COG1178, COG:P, RefSeq:WP_020334373.1, SO:0001217, UniParc:UPI0003578051, UniRef:UniRef100_UPI0003578051, UniRef:UniRef50_A0A084A293, UniRef:UniRef90_Q87JL0
contig_8	cds	182969	184087	-	KKIFNO_00860	potA	putative 2-aminoethylphosphonate ABC transporter ATP-binding protein	COG:COG3842, COG:E, RefSeq:WP_020334372.1, SO:0001217, UniParc:UPI0003582C71, UniRef:UniRef100_UPI0003582C71, UniRef:UniRef50_A0A084A292, UniRef:UniRef90_A0A1W6VZ46
contig_8	cds	184190	184600	-	KKIFNO_00865		GNAT family N-acetyltransferase	RefSeq:WP_020334371.1, SO:0001217, UniParc:UPI0003572BF3, UniRef:UniRef100_UPI0003572BF3, UniRef:UniRef50_S5IYE8, UniRef:UniRef90_A0A1B1EHI8
contig_8	cds	184714	185721	-	KKIFNO_00870	afuA	putative 2-aminoethylphosphonate ABC transporter substrate-binding protein	COG:COG1840, COG:P, SO:0001217, UniRef:UniRef50_A0A6B8NFM0, UniRef:UniRef90_A0A6B8NFM0
contig_8	cds	185993	187117	+	KKIFNO_00875	phnW	2-aminoethylphosphonate--pyruvate transaminase	COG:COG0075, COG:EF, EC:2.6.1.37, GO:0019700, GO:0047304, RefSeq:WP_020334368.1, SO:0001217, UniParc:UPI000357C6F4, UniRef:UniRef100_UPI000357C6F4, UniRef:UniRef50_P96060, UniRef:UniRef90_Q7MF44
contig_8	cds	187129	188508	+	KKIFNO_00880	argD	aspartate aminotransferase family protein	COG:COG0160, COG:E, RefSeq:WP_024373021.1, SO:0001217, UniParc:UPI0004005D81, UniRef:UniRef100_UPI0004005D81, UniRef:UniRef50_A0A1C3JIE5, UniRef:UniRef90_A0A1B1ELD9
contig_8	cds	188585	189400	+	KKIFNO_00885	phnX	phosphonoacetaldehyde hydrolase	COG:COG0637, COG:G, EC:3.11.1.1, GO:0000287, GO:0019700, GO:0050194, KEGG:K05306, RefSeq:WP_020334366.1, SO:0001217, UniParc:UPI000357772B, UniRef:UniRef100_UPI000357772B, UniRef:UniRef50_Q7ZAP3, UniRef:UniRef90_Q87JL6
contig_8	cds	189465	189812	-	KKIFNO_00890		ATPase	RefSeq:WP_020334365.1, SO:0001217, UniParc:UPI000357DACD, UniRef:UniRef100_UPI000357DACD, UniRef:UniRef50_A0A8H9N6P0, UniRef:UniRef90_A0A1B1EHK2
contig_8	cds	189822	191855	-	KKIFNO_00895		peptidase S8	COG:COG4935, COG:O, RefSeq:WP_020334363.1, SO:0001217, UniParc:UPI000357C329, UniRef:UniRef100_UPI000357C329, UniRef:UniRef50_A0A380BJX2, UniRef:UniRef90_D1FNM5
contig_8	cds	192328	193581	+	KKIFNO_00900		Thermolabile hemolysin	COG:COG3240, COG:IR, GO:0005576, GO:0016042, GO:0016298, GO:0044179, GO:0090729, KEGG:K11018, SO:0001217, UniRef:UniRef50_Q99289, UniRef:UniRef90_Q99289
contig_8	cds	193645	195033	-	KKIFNO_00905		RND transporter	RefSeq:WP_020334361.1, SO:0001217, UniParc:UPI000357EF73, UniRef:UniRef100_UPI000357EF73, UniRef:UniRef50_A0A380BVL8, UniRef:UniRef90_A0A1B1EI83
contig_8	cds	195035	197032	-	KKIFNO_00910	macB	macrolide ABC transporter permease/ATP-binding protein MacB	SO:0001217, UniRef:UniRef50_Q6D8T5, UniRef:UniRef90_A0A1B1EHU6
contig_8	cds	196986	198158	-	KKIFNO_00915	macA	macrolide transporter subunit MacA	KEGG:K13888, RefSeq:WP_020334359.1, SO:0001217, UniParc:UPI0003581C11, UniRef:UniRef100_UPI0003581C11, UniRef:UniRef50_A0A1N6VLS0, UniRef:UniRef90_A0A1B1EHJ9
contig_8	cds	198474	198908	+	KKIFNO_00920		hypothetical protein	RefSeq:WP_014233569.1, SO:0001217, UniParc:UPI000243B64F, UniRef:UniRef100_A0A1B1EHK1, UniRef:UniRef50_A0A0D1SQI5, UniRef:UniRef90_A0A1B1EHK1
contig_8	cds	198982	199521	-	KKIFNO_00925		ADP-ribose pyrophosphatase	RefSeq:WP_020334358.1, SO:0001217, UniParc:UPI000356EEE5, UniRef:UniRef100_UPI000356EEE5, UniRef:UniRef50_K0EED2, UniRef:UniRef90_A0A1B1EHN0
contig_8	cds	199560	200234	-	KKIFNO_00930	yjjG	pyrimidine 5'-nucleotidase	COG:COG1011, COG:H, RefSeq:WP_020334357.1, SO:0001217, UniParc:UPI000357C217, UniRef:UniRef100_UPI000357C217, UniRef:UniRef50_P0A8Y2, UniRef:UniRef90_K5V3N2
contig_8	cds	200366	201271	+	KKIFNO_00935	lysR	LysR family transcriptional regulator	COG:COG0583, COG:K, KEGG:K18900, RefSeq:WP_020334356.1, SO:0001217, UniParc:UPI0003576713, UniRef:UniRef100_UPI0003576713, UniRef:UniRef50_A0A2I3CNR5, UniRef:UniRef90_A0A2I3CNR5
contig_8	cds	201446	202147	+	KKIFNO_00940		GntR family transcriptional regulator	RefSeq:WP_014233565.1, SO:0001217, UniParc:UPI000243B64B, UniRef:UniRef100_A0A3B7CZX9, UniRef:UniRef50_A0A5E7A537, UniRef:UniRef90_A0A3B7CZX9
contig_8	cds	202208	203485	-	KKIFNO_00945		amidohydrolase	EC:3.5.4.1, EC:3.5.4.21, KEGG:K01485, RefSeq:WP_020334355.1, SO:0001217, UniParc:UPI000357523A, UniRef:UniRef100_UPI000357523A, UniRef:UniRef50_A0A085GDX1, UniRef:UniRef90_A0A3B7D0M6
contig_8	cds	203485	205968	-	KKIFNO_00950		ABC transporter	RefSeq:WP_020334354.1, SO:0001217, UniParc:UPI0003581C99, UniRef:UniRef100_UPI0003581C99, UniRef:UniRef50_A0A1M7T190, UniRef:UniRef90_A0A3B7D4H4
contig_8	cds	205965	206834	-	KKIFNO_00955		branched-chain amino acid ABC transporter permease	RefSeq:WP_020334353.1, SO:0001217, UniParc:UPI000357263C, UniRef:UniRef100_A0A3B7CYH5, UniRef:UniRef50_A0A7C9VP49, UniRef:UniRef90_A0A3B7CYH5
contig_8	cds	206877	208061	-	KKIFNO_00960		Ethanolamine utilization protein EutN	KEGG:K01999, RefSeq:WP_020334352.1, SO:0001217, UniParc:UPI0003579294, UniRef:UniRef100_UPI0003579294, UniRef:UniRef50_K8PLF9, UniRef:UniRef90_A0A3B7D6M2
contig_8	cds	208224	208628	+	KKIFNO_00965		membrane protein	RefSeq:WP_014233560.1, SO:0001217, UniParc:UPI000243B646, UniRef:UniRef100_UPI000243B646, UniRef:UniRef50_D4BEF3, UniRef:UniRef90_A0A3B7CXR3
contig_8	cds	208957	209316	-	KKIFNO_00970		DUF805 domain-containing protein	RefSeq:WP_014233559.1, SO:0001217, UniParc:UPI000243B645, UniRef:UniRef100_A0A1B1EHJ8, UniRef:UniRef50_A0A2X2ME85, UniRef:UniRef90_A0A1B1EHJ8
contig_8	cds	209458	210012	-	KKIFNO_00975		acetyltransferase	EC:2.3.1.79, KEGG:K00661, RefSeq:WP_020334349.1, SO:0001217, UniParc:UPI00035794A4, UniRef:UniRef100_UPI00035794A4, UniRef:UniRef50_A0A090T1S2, UniRef:UniRef90_A0A1B1EI93
contig_8	cds	210127	210525	-	KKIFNO_00980	yhfA	OsmC family protein	COG:COG1765, COG:R, RefSeq:WP_020334348.1, SO:0001217, UniParc:UPI00035819ED, UniRef:UniRef100_UPI00035819ED, UniRef:UniRef50_Q6LVE2, UniRef:UniRef90_C9QHH7
contig_8	cds	210706	211845	+	KKIFNO_00985	msrB,msrA	bifunctional methionine sulfoxide reductase B/A protein	EC:1.8.4.11, EC:1.8.4.12, KEGG:K12267, RefSeq:WP_020334347.1, SO:0001217, UniParc:UPI000357785C, UniRef:UniRef100_UPI000357785C, UniRef:UniRef50_Q9KLX6, UniRef:UniRef90_A0A1B1EHK9
