#Annotated with Bakta (v1.6.1): https://github.com/oschwengers/bakta
#Database (v4.0): https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_3	cds	97507	98085	-	AGOCLK_00510	napC	cytochrome C	COG:C, COG:COG3005, RefSeq:WP_014233790.1, SO:0001217, UniParc:UPI000243BCF6, UniRef:UniRef100_UPI000243BCF6, UniRef:UniRef50_A0A085Q4E3, UniRef:UniRef90_A0A0F4NLB9
contig_3	cds	98114	98569	-	AGOCLK_00515	napB	periplasmic nitrate reductase electron transfer subunit	COG:COG3043, COG:CP, RefSeq:WP_014233791.1, SO:0001217, UniParc:UPI000243BCF7, UniRef:UniRef100_A0A1B1EHN1, UniRef:UniRef50_A0A1B9P978, UniRef:UniRef90_A0A1W6UTD9
contig_3	cds	98649	101138	-	AGOCLK_00520	napA	Periplasmic nitrate reductase	COG:C, COG:COG0243, EC:1.9.6.1, GO:0005506, GO:0006777, GO:0008940, GO:0009055, GO:0030151, GO:0042128, GO:0042597, GO:0043546, GO:0050140, GO:0051539, KEGG:K02567, RefSeq:WP_020334163.1, SO:0001217, UniParc:UPI0003572588, UniRef:UniRef100_A0A1B1EGY3, UniRef:UniRef50_P39185, UniRef:UniRef90_A7N7J3
contig_3	cds	101135	101443	-	AGOCLK_00525	napD	nitrate reductase	COG:COG3062, COG:O, RefSeq:WP_014233793.1, SO:0001217, UniParc:UPI000243BCF9, UniRef:UniRef100_A0A1B1EH11, UniRef:UniRef50_A0A0H0YFD2, UniRef:UniRef90_A0A0H0YFD2
contig_3	cds	101481	101966	-	AGOCLK_00530	napF	ferredoxin-type protein NapF	COG:C, COG:COG1145, RefSeq:WP_014233794.1, SO:0001217, UniParc:UPI000243BCFA, UniRef:UniRef100_A0A1B1EGZ4, UniRef:UniRef50_A0A066RV58, UniRef:UniRef90_Q87GW8
contig_3	cds	102228	103964	+	AGOCLK_00535	narQ	nitrate/nitrite two-component system sensor histidine kinase NarQ	EC:2.7.13.3, KEGG:K07674, RefSeq:WP_020334164.1, SO:0001217, UniParc:UPI00035822BF, UniRef:UniRef100_UPI00035822BF, UniRef:UniRef50_A0A347UWJ0, UniRef:UniRef90_A0A1B1EGY2
contig_3	cds	103951	104583	+	AGOCLK_00540	citB	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains	COG:COG2197, COG:TK, KEGG:K07685, SO:0001217, UniRef:UniRef50_Q5E3J2, UniRef:UniRef90_UPI0015F68DDC
contig_3	cds	104631	104804	-	AGOCLK_00545		RNA helicase	RefSeq:WP_014233797.1, SO:0001217, UniParc:UPI000243BCFD, UniRef:UniRef100_A0A1B1EH09, UniRef:UniRef50_K5UMU9, UniRef:UniRef90_A0A1B1EH09
contig_3	cds	105063	105926	+	AGOCLK_00550		DUF6279 domain-containing protein	RefSeq:WP_020334167.1, SO:0001217, UniParc:UPI000356EBD0, UniRef:UniRef100_UPI000356EBD0, UniRef:UniRef50_Q87GX1, UniRef:UniRef90_A0A1B1ELH0
contig_3	cds	106030	107262	+	AGOCLK_00555	pepT	peptidase T	EC:3.4.11.4, KEGG:K01258, RefSeq:WP_020334169.1, SO:0001217, UniParc:UPI000356DFAD, UniRef:UniRef100_A0A1B1EGY8, UniRef:UniRef50_Q7MDF5, UniRef:UniRef90_A0A1B1EGY8
contig_3	cds	107342	107806	-	AGOCLK_00560	comEB	cell division protein DedD	COG:COG2131, COG:F, RefSeq:WP_014233800.1, SO:0001217, UniParc:UPI000243BD00, UniRef:UniRef100_A0A1B1ELC9, UniRef:UniRef50_P33968, UniRef:UniRef90_U3AWX6
contig_3	cds	108192	109319	+	AGOCLK_00565	vmeY	multidrug efflux RND transporter periplasmic adaptor subunit VmeY	COG:COG0845, COG:MV, RefSeq:WP_020334171.1, SO:0001217, UniParc:UPI0002F26DA2, UniRef:UniRef100_A0A1B1EGY6, UniRef:UniRef50_A0A0Q2R3D4, UniRef:UniRef90_K5V894
contig_3	cds	109328	112480	+	AGOCLK_00570	vmeZ	multidrug efflux RND transporter permease subunit VmeZ	COG:COG0841, COG:V, RefSeq:WP_020334172.1, SO:0001217, UniParc:UPI0003571DA7, UniRef:UniRef100_UPI0003571DA7, UniRef:UniRef50_A0A090QJI3, UniRef:UniRef90_A0A347UWI5
contig_3	cds	112571	114340	-	AGOCLK_00575		methyl-accepting chemotaxis protein	RefSeq:WP_020334173.1, SO:0001217, UniParc:UPI000357543A, UniRef:UniRef100_UPI000357543A, UniRef:UniRef50_A0A2G4AWQ2, UniRef:UniRef90_A0A1B1EHM3
contig_3	cds	114426	114839	-	AGOCLK_00580	arfB	aminoacyl-tRNA hydrolase	COG:COG1186, COG:J, RefSeq:WP_014233804.1, SO:0001217, UniParc:UPI000243BDEF, UniRef:UniRef100_UPI000243BDEF, UniRef:UniRef50_Q6LJ79, UniRef:UniRef90_A0A1B1EGX3
contig_3	cds	114916	115518	+	AGOCLK_00585		carotenoid dehydrogenase	RefSeq:WP_020334174.1, SO:0001217, UniParc:UPI000357E254, UniRef:UniRef100_UPI000357E254, UniRef:UniRef50_A0A1M5ZZ01, UniRef:UniRef90_A0A1B1EH00
contig_3	cds	115625	116608	-	AGOCLK_00590		OmpA family	RefSeq:WP_014233806.1, SO:0001217, UniParc:UPI000243BDF1, UniRef:UniRef100_A0A1B1EGY4, UniRef:UniRef50_A0A2K7SP13, UniRef:UniRef90_A0A1B1EGY4
contig_3	cds	117069	118121	+	AGOCLK_00595	aroG	3-deoxy-7-phosphoheptulonate synthase AroG	COG:COG0722, COG:E, RefSeq:WP_014233807.1, SO:0001217, UniParc:UPI000243BDF2, UniRef:UniRef100_A0A1B1EGX0, UniRef:UniRef50_A0A377PH45, UniRef:UniRef90_A0A0H0YLW1
contig_3	cds	118444	120012	+	AGOCLK_00600		Methyl-accepting chemotaxis protein (MCP) signalling domain-containing protein	RefSeq:WP_020334175.1, SO:0001217, UniParc:UPI0003577D0E, UniRef:UniRef100_UPI0003577D0E, UniRef:UniRef50_A0A5P9CNU2, UniRef:UniRef90_A0A1B1EH29
contig_3	cds	120100	122091	-	AGOCLK_00605	tkt	transketolase	EC:2.2.1.1, GO:0004802, GO:0046872, RefSeq:WP_020334176.1, SO:0001217, UniParc:UPI0003570DCF, UniRef:UniRef100_UPI0003570DCF, UniRef:UniRef50_P33570, UniRef:UniRef90_Q5DZP0
contig_3	cds	122174	123124	-	AGOCLK_00610	tal	transaldolase	COG:COG0176, COG:G, EC:2.2.1.2, GO:0004801, GO:0005737, GO:0005975, GO:0006098, KEGG:K00616, RefSeq:WP_014233810.1, SO:0001217, UniParc:UPI000243BDF5, UniRef:UniRef100_A0A1B1EGX7, UniRef:UniRef50_Q8FLD1, UniRef:UniRef90_A5F028
contig_3	cds	123590	124591	+	AGOCLK_00615		DNA-binding protein	RefSeq:WP_020334177.1, SO:0001217, UniParc:UPI0003578579, UniRef:UniRef100_UPI0003578579, UniRef:UniRef50_A0A2C9NVR9, UniRef:UniRef90_A0A0M0HQI3
contig_3	cds	125305	126234	+	AGOCLK_00620		TRAP transporter substrate-binding protein	RefSeq:WP_020334178.1, SO:0001217, UniParc:UPI00030447F5, UniRef:UniRef100_A0A1B1EH75, UniRef:UniRef50_Q6LK02, UniRef:UniRef90_A0A1B1EH75
contig_3	cds	126343	128238	+	AGOCLK_00625		transporter	RefSeq:WP_020334179.1, SO:0001217, UniParc:UPI000357D2C8, UniRef:UniRef100_UPI000357D2C8, UniRef:UniRef50_A0A0W8JJ07, UniRef:UniRef90_A0A1B1EHL3
contig_3	cds	128343	129173	-	AGOCLK_00630		sulfurtransferase	RefSeq:WP_020334180.1, SO:0001217, UniParc:UPI000356F660, UniRef:UniRef100_UPI000356F660, UniRef:UniRef50_A0A1C7FF29, UniRef:UniRef90_A0A1B1EGW3
contig_3	cds	129665	130414	-	AGOCLK_00635	moeB	molybdopterin-synthase adenylyltransferase MoeB	COG:COG0476, COG:H, RefSeq:WP_020334182.1, SO:0001217, UniParc:UPI0003579A9F, UniRef:UniRef100_UPI0003579A9F, UniRef:UniRef50_D2TYA5, UniRef:UniRef90_A0A1W6TZF7
contig_3	cds	130424	131659	-	AGOCLK_00640	moeA	molybdopterin molybdotransferase MoeA	COG:COG0303, COG:H, RefSeq:WP_020334183.1, SO:0001217, UniParc:UPI0003573C4D, UniRef:UniRef100_UPI0003573C4D, UniRef:UniRef50_A8T4B7, UniRef:UniRef90_A8T4B7
contig_3	cds	131938	132591	+	AGOCLK_00645	folE	GTP cyclohydrolase I FolE	COG:COG0302, COG:H, EC:3.5.4.16, GO:0003934, GO:0005525, GO:0006730, GO:0008270, GO:0035998, GO:0046654, KEGG:K01495, RefSeq:WP_014233818.1, SO:0001217, UniParc:UPI000243BDFD, UniRef:UniRef100_A0A1B1EH20, UniRef:UniRef50_P43866, UniRef:UniRef90_Q87GZ6
contig_3	cds	132633	133598	-	AGOCLK_00650	tehA	tellurium resistance protein	COG:COG1275, COG:V, KEGG:K11041, RefSeq:WP_020334184.1, SO:0001217, UniParc:UPI00035753BF, UniRef:UniRef100_A0A1B1EGZ1, UniRef:UniRef50_A0A0J1HD95, UniRef:UniRef90_A0A1B1EGZ1
contig_3	cds	133925	135328	-	AGOCLK_00655	clcA	H(+)/Cl(-) exchange transporter ClcA	COG:COG0038, COG:P, GO:0005247, GO:0005887, GO:0015297, RefSeq:WP_014233820.1, SO:0001217, UniParc:UPI000243BDFF, UniRef:UniRef100_A0A1B1EGW8, UniRef:UniRef50_P58244, UniRef:UniRef90_Q87GZ9
contig_3	cds	135832	136413	+	AGOCLK_00660		hypothetical protein	RefSeq:WP_024372787.1, SO:0001217, UniParc:UPI0004628758, UniRef:UniRef100_UPI0004628758, UniRef:UniRef50_A0A1B1EGW6, UniRef:UniRef90_A0A1B1EGW6
contig_3	cds	136400	136825	-	AGOCLK_00665		DNA-binding protein	RefSeq:WP_020334186.1, SO:0001217, UniParc:UPI000357AF3A, UniRef:UniRef100_UPI000357AF3A, UniRef:UniRef50_Q7MDF2, UniRef:UniRef90_A0A1B1EH65
contig_3	cds	136921	137829	+	AGOCLK_00670	ydhF	oxidoreductase	COG:COG4989, COG:R, RefSeq:WP_020334187.1, SO:0001217, UniParc:UPI000357B9F0, UniRef:UniRef100_A0A1B1EHK3, UniRef:UniRef50_A0A240EJM4, UniRef:UniRef90_A8T4B3
contig_3	cds	137870	139450	+	AGOCLK_00675		bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase	SO:0001217, UniRef:UniRef50_Q9KMX5, UniRef:UniRef90_A0A1B1EGV2
contig_3	cds	139863	140906	+	AGOCLK_00680	guaC	GMP reductase	COG:COG0516, COG:F, EC:1.7.1.7, GO:0003920, GO:0006163, GO:0046872, GO:1902560, KEGG:K00364, RefSeq:WP_014233825.1, SO:0001217, UniParc:UPI000243BE04, UniRef:UniRef100_A0A1B1EGY0, UniRef:UniRef50_Q87H06, UniRef:UniRef90_A5EYL9
contig_3	cds	141030	141245	-	AGOCLK_00685		Integrase	RefSeq:WP_014233826.1, SO:0001217, UniParc:UPI000243BE05, UniRef:UniRef100_UPI000243BE05, UniRef:UniRef50_A0A3B7D0H6, UniRef:UniRef90_A0A3B7D0H6
contig_3	cds	141387	142319	-	AGOCLK_00690		LysR family transcriptional regulator	RefSeq:WP_020334189.1, SO:0001217, UniParc:UPI000356FC89, UniRef:UniRef100_UPI000356FC89, UniRef:UniRef50_B4SNV2, UniRef:UniRef90_UPI000243BE06
contig_3	cds	142472	143389	+	AGOCLK_00695		Serine aminopeptidase, S33	RefSeq:WP_020334190.1, SO:0001217, UniParc:UPI00035772EB, UniRef:UniRef100_UPI00035772EB, UniRef:UniRef50_P76049, UniRef:UniRef90_UPI00080417C3
contig_3	cds	143538	143825	+	AGOCLK_00700		DUF1330 domain-containing protein	RefSeq:WP_014233829.1, SO:0001217, UniParc:UPI000243BE08, UniRef:UniRef100_UPI000243BE08, UniRef:UniRef50_A0A1X9YEF4, UniRef:UniRef90_UPI000243BE08
contig_3	cds	143901	144539	+	AGOCLK_00705		NAD-dependent dehydratase	RefSeq:WP_020334191.1, SO:0001217, UniParc:UPI00035727E2, UniRef:UniRef100_UPI00035727E2, UniRef:UniRef50_A0A5Q5A5H6, UniRef:UniRef90_UPI00035727E2
contig_3	cds	144684	145514	+	AGOCLK_00710		short-chain dehydrogenase/reductase	RefSeq:WP_020334192.1, SO:0001217, UniParc:UPI000357B836, UniRef:UniRef100_UPI000357B836, UniRef:UniRef50_A0A514ESA0, UniRef:UniRef90_UPI000803CCEC
contig_3	cds	145643	146776	+	AGOCLK_00715		NADH:flavin oxidoreductase	RefSeq:WP_020334193.1, SO:0001217, UniParc:UPI0003573535, UniRef:UniRef100_UPI0003573535, UniRef:UniRef50_A0A0H3MME0, UniRef:UniRef90_UPI0003573535
contig_3	cds	147089	148216	+	AGOCLK_00720		low temperature requirement protein A	RefSeq:WP_020334194.1, SO:0001217, UniParc:UPI0003570792, UniRef:UniRef100_UPI0003570792, UniRef:UniRef50_A0A0J1H8H6, UniRef:UniRef90_UPI0003570792
contig_3	cds	148482	149396	+	AGOCLK_00725		Serine aminopeptidase, S33	RefSeq:WP_014233834.1, SO:0001217, UniParc:UPI000243BE0D, UniRef:UniRef100_UPI000243BE0D, UniRef:UniRef50_P76049, UniRef:UniRef90_A0A0J1K0M0
contig_3	cds	149467	150411	+	AGOCLK_00730		alpha/beta hydrolase	SO:0001217, UniRef:UniRef50_G9MXA8, UniRef:UniRef90_UPI0004626E46
contig_3	cds	150518	151135	+	AGOCLK_00735		Flavodoxin-like domain-containing protein	RefSeq:WP_020334196.1, SO:0001217, UniParc:UPI000356FA07, UniRef:UniRef100_UPI000356FA07, UniRef:UniRef50_A0A2J9VKT3, UniRef:UniRef90_UPI000356FA07
contig_3	cds	151153	152052	+	AGOCLK_00740		AraC family transcriptional regulator	RefSeq:WP_020334198.1, SO:0001217, UniParc:UPI0003577A57, UniRef:UniRef100_UPI0003577A57, UniRef:UniRef50_A0A559QU48, UniRef:UniRef90_UPI000243BF08
contig_3	cds	152111	152995	-	AGOCLK_00745		IclR family transcriptional regulator	KEGG:K02624, RefSeq:WP_020334200.1, SO:0001217, UniParc:UPI000357A60B, UniRef:UniRef100_UPI000357A60B, UniRef:UniRef50_K2JNB3, UniRef:UniRef90_A0A1B1ELP1
contig_3	cds	153023	153811	-	AGOCLK_00750		3-oxoadipate enol-lactone hydrolase	RefSeq:WP_020334201.1, SO:0001217, UniParc:UPI00035715FC, UniRef:UniRef100_UPI00035715FC, UniRef:UniRef50_A0A0J7J5E9, UniRef:UniRef90_A0A1B1EGS8
contig_3	cds	153825	155027	-	AGOCLK_00755	pcaF	3-oxoadipyl-CoA thiolase	RefSeq:WP_020334202.1, SO:0001217, UniParc:UPI000357DE36, UniRef:UniRef100_UPI000357DE36, UniRef:UniRef50_Q8VPF1, UniRef:UniRef90_A0A1B1EGV9
contig_3	cds	155036	155812	-	AGOCLK_00760		3-oxoadipate--succinyl-CoA transferase subunit B	RefSeq:WP_020334203.1, SO:0001217, UniParc:UPI000357D399, UniRef:UniRef100_UPI000357D399, UniRef:UniRef50_K9NF22, UniRef:UniRef90_A0A1B1EGU5
contig_3	cds	155812	156627	-	AGOCLK_00765		3-oxoadipate--succinyl-CoA transferase subunit A	RefSeq:WP_020334204.1, SO:0001217, UniParc:UPI00035760CE, UniRef:UniRef100_UPI00035760CE, UniRef:UniRef50_H8WCD6, UniRef:UniRef90_A0A1B1EGS9
contig_3	cds	156931	157833	-	AGOCLK_00770		LysR family transcriptional regulator	RefSeq:WP_014233843.1, SO:0001217, UniParc:UPI000243BF0E, UniRef:UniRef100_UPI001F411292, UniRef:UniRef50_A0A1G9SG00, UniRef:UniRef90_A0A1B1EGY9
contig_3	cds	157962	159080	+	AGOCLK_00775		muconate cycloisomerase	EC:5.5.1.1, KEGG:K01856, RefSeq:WP_020334205.1, SO:0001217, UniParc:UPI0003582B40, UniRef:UniRef100_A0A1B1EGW1, UniRef:UniRef50_A0A7I8CN56, UniRef:UniRef90_A0A1B1EGW1
contig_3	cds	159099	159389	+	AGOCLK_00780	catC	muconolactone Delta-isomerase	EC:5.3.3.4, KEGG:K03464, RefSeq:WP_014233845.1, SO:0001217, UniParc:UPI000243BF10, UniRef:UniRef100_A0A1B1EGT7, UniRef:UniRef50_P00948, UniRef:UniRef90_A0A1B1EGT7
contig_3	cds	159450	160391	+	AGOCLK_00785	catA	catechol 1,2-dioxygenase	EC:1.13.11.1, KEGG:K03381, RefSeq:WP_020334206.1, SO:0001217, UniParc:UPI000357263A, UniRef:UniRef100_UPI000357263A, UniRef:UniRef50_P07773, UniRef:UniRef90_A0A1B1EGT4
contig_3	cds	160492	161868	+	AGOCLK_00790	benA	benzoate 1,2-dioxygenase large subunit	EC:1.14.12.-, EC:1.14.12.10, KEGG:K05549, RefSeq:WP_020334207.1, SO:0001217, UniParc:UPI000357F3EE, UniRef:UniRef100_UPI000357F3EE, UniRef:UniRef50_P07769, UniRef:UniRef90_A0A1B1EH35
contig_3	cds	161865	162356	+	AGOCLK_00795	benB	benzoate 1,2-dioxygenase small subunit	EC:1.14.12.-, EC:1.14.12.10, KEGG:K05550, RefSeq:WP_020334208.1, SO:0001217, UniParc:UPI000357D986, UniRef:UniRef100_UPI000357D986, UniRef:UniRef50_Q51602, UniRef:UniRef90_A0A1B1EHH3
contig_3	cds	162377	163408	+	AGOCLK_00800	benC	benzoate 1,2-dioxygenase electron transfer component BenC	EC:1.18.1.-, KEGG:K05784, RefSeq:WP_020334209.1, SO:0001217, UniParc:UPI0003579242, UniRef:UniRef100_UPI0003579242, UniRef:UniRef50_B4ENP0, UniRef:UniRef90_A0A1B1EGS0
contig_3	cds	163405	164184	+	AGOCLK_00805	benD	benzoate diol dehydrogenase BenD	RefSeq:WP_020334210.1, SO:0001217, UniParc:UPI000357A701, UniRef:UniRef100_UPI000357A701, UniRef:UniRef50_P23102, UniRef:UniRef90_A0A1B1EGU8
contig_3	cds	164299	165621	+	AGOCLK_00810		aromatic acid/H+ symport family MFS transporter	KEGG:K05548, RefSeq:WP_020334211.1, SO:0001217, UniParc:UPI0003570FED, UniRef:UniRef100_UPI0003570FED, UniRef:UniRef50_N9SRS0, UniRef:UniRef90_A0A1B1EGT6
contig_3	cds	165832	166755	-	AGOCLK_00815		LysR family transcriptional regulator	SO:0001217, UniRef:UniRef50_N6YQI6, UniRef:UniRef90_A0A1B1EGR8
contig_3	cds	166837	168066	+	AGOCLK_00820		amidohydrolase	EC:3.5.1.32, KEGG:K01451, RefSeq:WP_020334213.1, SO:0001217, UniParc:UPI000356F317, UniRef:UniRef100_UPI000356F317, UniRef:UniRef50_F8GSF5, UniRef:UniRef90_A0A1B1EGX8
contig_3	cds	168109	169521	+	AGOCLK_00825		C4-dicarboxylate ABC transporter	RefSeq:WP_020334214.1, SO:0001217, UniParc:UPI000356E363, UniRef:UniRef100_UPI000356E363, UniRef:UniRef50_A0A3T1DYS5, UniRef:UniRef90_A0A1B1EGU9
contig_3	cds	169604	169759	-	AGOCLK_00830		hypothetical protein	
contig_3	cds	170296	170748	-	AGOCLK_00835		AsnC family transcriptional regulator	RefSeq:WP_020334215.1, SO:0001217, UniParc:UPI000356E67D, UniRef:UniRef100_A0A1B1EGS7, UniRef:UniRef50_A0A356LDE3, UniRef:UniRef90_A0A1B1EGS7
contig_3	cds	170904	171950	+	AGOCLK_00840		ornithine cyclodeaminase	EC:4.3.1.12, KEGG:K01750, RefSeq:WP_024372791.1, SO:0001217, UniParc:UPI0004629BC4, UniRef:UniRef100_UPI0004629BC4, UniRef:UniRef50_Q88H32, UniRef:UniRef90_A0A3B7D4F5
contig_3	cds	172280	173734	+	AGOCLK_00845	nhaC	Na+/H+ antiporter NhaC	RefSeq:WP_020334217.1, SO:0001217, UniParc:UPI0003575C40, UniRef:UniRef100_UPI0003575C40, UniRef:UniRef50_E7RWP8, UniRef:UniRef90_A0A1B1EH23
contig_3	cds	173802	173939	+	AGOCLK_00850		hypothetical protein	
contig_3	cds	174269	175243	+	AGOCLK_00855		amidoligase family protein	RefSeq:WP_020334219.1, SO:0001217, UniParc:UPI00035746AA, UniRef:UniRef100_UPI00035746AA, UniRef:UniRef50_B8KXA9, UniRef:UniRef90_A0A1B1EHG2
contig_3	cds	175216	175881	+	AGOCLK_00860		type 1 glutamine amidotransferase	KEGG:K07010, RefSeq:WP_020334221.1, SO:0001217, UniParc:UPI000357EE2B, UniRef:UniRef100_UPI000357EE2B, UniRef:UniRef50_A0A1N6LZP2, UniRef:UniRef90_A0A1B1EGR2
contig_3	cds	175919	176797	-	AGOCLK_00865		AraC family transcriptional regulator	RefSeq:WP_020334222.1, SO:0001217, UniParc:UPI000357C023, UniRef:UniRef100_UPI000357C023, UniRef:UniRef50_A0A8B3W2F3, UniRef:UniRef90_A0A1B1EGT8
contig_3	cds	176949	177134	+	AGOCLK_00870		hypothetical protein	SO:0001217, UniParc:UPI000243BF21, UniRef:UniRef100_A0A1B1EGS6, UniRef:UniRef50_A0A0B8Q5G3, UniRef:UniRef90_A0A1B1EGS6
contig_3	cds	177312	178226	-	AGOCLK_00875		DMT family transporter	RefSeq:WP_020334223.1, SO:0001217, UniParc:UPI0003578AC6, UniRef:UniRef100_UPI0003578AC6, UniRef:UniRef50_Q7MFV3, UniRef:UniRef90_A0A1B1EGQ7
contig_3	cds	178323	179252	+	AGOCLK_00880		LysR family transcriptional regulator	RefSeq:WP_024372793.1, SO:0001217, UniParc:UPI00041C82BB, UniRef:UniRef100_UPI00041C82BB, UniRef:UniRef50_U3CAQ3, UniRef:UniRef90_A0A1B1EGW7
contig_3	cds	179358	180593	-	AGOCLK_00885	lhgO	L-2-hydroxyglutarate oxidase	RefSeq:WP_014233865.1, SO:0001217, UniParc:UPI000243BF24, UniRef:UniRef100_A0A3B7CYZ1, UniRef:UniRef50_P37339, UniRef:UniRef90_A0A1B1EGT9
contig_3	cds	180691	181647	-	AGOCLK_00890	csiD	carbon starvation induced protein CsiD	EC:1.14.11.64, KEGG:K15737, RefSeq:WP_014233866.1, SO:0001217, UniParc:UPI000243BF25, UniRef:UniRef100_UPI000243BF25, UniRef:UniRef50_A0A142BDC1, UniRef:UniRef90_A0A1B1EGR7
contig_3	cds	182078	183019	+	AGOCLK_00895		TRAP transporter substrate-binding protein	KEGG:K07080, RefSeq:WP_020334225.1, SO:0001217, UniParc:UPI00035721AA, UniRef:UniRef100_UPI00035721AA, UniRef:UniRef50_Q6LK02, UniRef:UniRef90_A0A1B1EGR3
contig_3	cds	183033	184937	+	AGOCLK_00900		transporter	RefSeq:WP_020334226.1, SO:0001217, UniParc:UPI0003575F6B, UniRef:UniRef100_UPI0003575F6B, UniRef:UniRef50_A0A0W8JJ07, UniRef:UniRef90_A0A1B1EH15
contig_3	cds	185002	185889	-	AGOCLK_00905		LysR family transcriptional regulator	RefSeq:WP_020334227.1, SO:0001217, UniParc:UPI000357D8F4, UniRef:UniRef100_A0A1B1EHF4, UniRef:UniRef50_A0A5P9B6Y1, UniRef:UniRef90_A0A1B1EHF4
contig_3	cds	186066	186386	-	AGOCLK_00910		DUF1840 domain-containing protein	RefSeq:WP_020334228.1, SO:0001217, UniParc:UPI000357667A, UniRef:UniRef100_UPI000357667A, UniRef:UniRef50_A0A0A8UMI4, UniRef:UniRef90_A0A1B1EGQ3
contig_3	cds	186669	189011	-	AGOCLK_00915	mrcB	penicillin-binding protein 1B	EC:2.4.1.129, EC:3.4.16.4, KEGG:K05365, RefSeq:WP_020334229.1, SO:0001217, UniParc:UPI000357EC42, UniRef:UniRef100_UPI000357EC42, UniRef:UniRef50_A0A3B7CWP5, UniRef:UniRef90_A0A3B7CWP5
contig_3	cds	189198	190229	-	AGOCLK_00920		aldo/keto reductase	RefSeq:WP_020334230.1, SO:0001217, UniParc:UPI000357BFA2, UniRef:UniRef100_UPI000357BFA2, UniRef:UniRef50_A0A1G5NZ70, UniRef:UniRef90_A0A1B1EGR6
contig_3	cds	190256	191203	-	AGOCLK_00925		oxidoreductase	RefSeq:WP_020334231.1, SO:0001217, UniParc:UPI000357EE15, UniRef:UniRef100_UPI000357EE15, UniRef:UniRef50_Q9KWL3, UniRef:UniRef90_A0A1B1EGQ0
contig_3	cds	191227	192189	-	AGOCLK_00930		NAD(P)-dependent oxidoreductase	SO:0001217, UniRef:UniRef50_A0A1B1EGV8, UniRef:UniRef90_A0A1B1EGV8
contig_3	cds	192257	193474	-	AGOCLK_00935		transcriptional regulator	RefSeq:WP_020334233.1, SO:0001217, UniParc:UPI0003572BDE, UniRef:UniRef100_A0A1B1EGT1, UniRef:UniRef50_A0A1G8FAJ7, UniRef:UniRef90_A0A1B1EGT1
contig_3	cds	193886	194887	+	AGOCLK_00940		C4-dicarboxylate ABC transporter substrate-binding protein	RefSeq:WP_024372797.1, SO:0001217, UniParc:UPI00040C94E5, UniRef:UniRef100_A0A1B1EGR0, UniRef:UniRef50_A0A132BW76, UniRef:UniRef90_A0A1B1EGR0
contig_3	cds	194945	195436	+	AGOCLK_00945		TRAP transporter small permease	RefSeq:WP_014233877.1, SO:0001217, UniParc:UPI000243C017, UniRef:UniRef100_A0A1B1EGQ4, UniRef:UniRef50_A0A1B1EGQ4, UniRef:UniRef90_A0A1B1EGQ4
contig_3	cds	195446	196711	+	AGOCLK_00950		C4-dicarboxylate ABC transporter permease	RefSeq:WP_014233878.1, SO:0001217, UniParc:UPI000243C018, UniRef:UniRef100_A0A1B1EH07, UniRef:UniRef50_A0A132BW91, UniRef:UniRef90_A0A1B1EH07
contig_3	cds	196724	197650	+	AGOCLK_00955		transporter	RefSeq:WP_020334237.1, SO:0001217, UniParc:UPI00035794DC, UniRef:UniRef100_UPI00035794DC, UniRef:UniRef50_A0A1B1EHE3, UniRef:UniRef90_A0A1B1EHE3
contig_3	cds	197737	199560	+	AGOCLK_00960		xylose isomerase	RefSeq:WP_020334238.1, SO:0001217, UniParc:UPI0003573374, UniRef:UniRef100_A0A3B7D380, UniRef:UniRef50_A0A5P9BDA4, UniRef:UniRef90_A0A1B1EGP1
contig_3	cds	199667	200110	-	AGOCLK_00965	aroQ	type II 3-dehydroquinate dehydratase	RefSeq:WP_020334239.1, SO:0001217, UniParc:UPI00035774E0, UniRef:UniRef100_A0A3B7CWN9, UniRef:UniRef50_B9MAV8, UniRef:UniRef90_A0A1B1EGR9
contig_3	cds	200126	200962	-	AGOCLK_00970		shikimate dehydrogenase	EC:1.1.1.25, KEGG:K00014, RefSeq:WP_020334240.1, SO:0001217, UniParc:UPI0003580918, UniRef:UniRef100_A0A3B7CXI0, UniRef:UniRef50_A0A5P9BCZ1, UniRef:UniRef90_A0A1B1EGQ8
contig_3	cds	201219	202322	+	AGOCLK_00975		4-oxalomesaconate hydratase	SO:0001217, UniRef:UniRef50_G2IQQ5, UniRef:UniRef90_A0A1B1ELU9
contig_3	cds	202334	203011	+	AGOCLK_00980	ligK	4-carboxy-4-hydroxy-2-oxoadipate aldolase/oxaloacetate decarboxylase	RefSeq:WP_014233884.1, SO:0001217, UniParc:UPI000243C01E, UniRef:UniRef100_A0A1B1EGN9, UniRef:UniRef50_G2IQQ8, UniRef:UniRef90_A0A1B1EGN9
contig_3	cds	203004	204062	+	AGOCLK_00985		4-oxalomesaconate tautomerase	EC:5.3.2.8, KEGG:K16514, RefSeq:WP_020334242.1, SO:0001217, UniParc:UPI000356FCA6, UniRef:UniRef100_UPI000356FCA6, UniRef:UniRef50_A0A5P9BDW4, UniRef:UniRef90_A0A3B7CZ13
